country_code	country	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
328	Guyana	-0.8715	-38.548	-95.4985	-95.612	-95.144	-96.4095	-98.5445	-95.2865	-95.5645	-96.4045	-96.499	-101.2635	-99.8945	-96.4505	-94.516	-93.6175	-92.059
600	Paraguay	-4.113	-66.1305	-121.159	-142.0485	-153.052	-166.6575	-169.23	-175.585	-175.858	-181.8745	-185.417	-182.6885	-188.284	-188.1415	-188.9745	-187.951	-185.3905
604	Peru	27.6875	41.682	-577.1855	-746.1745	-832.504	-869.449	-907.383	-915.1335	-937.4945	-914.267	-905.4195	-892.9185	-889.2975	-925.1155	-904.256	-891.0595	-849.4925
740	Suriname	-0.148	-11.864	-42.351	-51.8445	-53.9525	-53.093	-53.3755	-55.6	-55.592	-55.866	-54.8525	-53.67	-53.748	-55.146	-56.011	-56.293	-58.0845
858	Uruguay	-0.741	-10.498	-26.005	-33.8925	-38.0955	-40.0325	-41.8195	-42.2735	-42.727	-43.6	-42.0665	-40.7555	-38.963	-38.2545	-38.0335	-35.9955	-34.4055
862	Venezuela (Bolivarian Republic of)	-262.3245	-1255.3005	-1653.8695	-1749.743	-1701.2435	-1733.678	-1686.11	-1736.7325	-1750.951	-1683.654	-1710.1285	-1734.9485	-1729.7595	-1647.9705	-1625.4125	-1641.8595	-1690.674
905	Northern America	293.1595	6543.6165	4336.633	3555.124	3062.9595	2798.572	2617.9025	2479.1035	2326.525	2122.541	2294.4895	2067.1585	2033.965	1966.9515	2011.0195	1818.5895	1793.219
60	Bermuda	0.143	0.0775	-1.739	-1.8745	-1.9035	-1.8285	-1.7085	-1.6595	-1.573	-1.456	-1.3835	-1.2675	-1.259	-1.2015	-1.12	-1.0085	-0.73
124	Canada	128.296	1575.3775	646.0035	368.8815	235.18	162.924	118.497	118.2085	114.49	112.4825	66.5895	70.6935	59.571	49.805	78.1205	109.671	155.0365
304	Greenland	-0.164	-1.95	-3.1185	-3.0005	-2.812	-2.6795	-2.533	-2.4425	-2.3155	-2.25	-2.1065	-2.046	-1.962	-1.977	-1.954	-1.81	-1.7685
666	Saint Pierre and Miquelon	0	-0.065	-0.292	-0.2915	-0.2825	-0.2545	-0.2415	-0.2195	-0.207	-0.182	-0.1715	-0.1605	-0.147	-0.14	-0.13	-0.1185	-0.114
840	United States of America	164.8845	4847.053	3119.4035	2377.1945	1842.3405	1617.54	1488.1475	1374.6535	1052.3305	814.444	1010.132	817.8995	798.4235	730.951	859.486	673.431	599.016
909	Oceania	40.1965	446.342	-243.2825	-218.5355	-265.756	-274.2365	-290.989	-324.8845	-298.51	-358.406	-336.927	-402.976	-357.382	-389.203	-309.3655	-375.783	-475.855
927	Australia/New Zealand	43.2855	509.902	-147.173	-116.248	-143.0165	-124.7015	-157.1565	-180.4875	-133.909	-157.4595	-141.666	-183.3165	-121.677	-110.4305	-46.561	-110.15	-163.785
36	Australia	22.2235	490.059	-1.0915	-126.7655	-162.12	-137.736	-146.523	-192.6645	-145.6135	-171.2765	-160.401	-175.4655	-123.501	-112.536	-37.1315	-110.8765	-137.517
554	New Zealand	21.062	-31.47	-405.8645	-189.4445	-196.5495	-211.9755	-224.352	-212.179	-225.537	-238.3145	-244.358	-241.6035	-253.8945	-249.7345	-248.3405	-245.031	-236.0185
928	Melanesia	2.4345	-29.7965	-198.288	-292.55	-350.5845	-411.6975	-465.4245	-497.686	-518.214	-528.9755	-545.944	-570.002	-579.648	-594.6445	-624.1835	-621.353	-629.396
242	Fiji	-3.004	-24.643	-38.1735	-44.796	-46.5595	-46.944	-47.9265	-48.151	-47.3555	-45.6365	-46.5475	-45.6765	-42.4515	-42.6045	-40.8745	-40.528	-39.4015
540	New Caledonia	-0.5905	-2.5375	-11.0175	-14.038	-15.488	-15.5815	-16.6045	-16.506	-16.714	-15.8815	-15.933	-15.1535	-14.827	-15.9255	-16.364	-16.51	-15.968
598	Papua New Guinea	5.3515	-17.09	-188.2565	-274.535	-326.713	-382.744	-424.282	-466.874	-490.4185	-497.154	-515.107	-534.3845	-550.011	-563.244	-576.825	-580.129	-596.8515
90	Solomon Islands	0.778	2.9875	-20.332	-34.544	-47.046	-55.0555	-57.1575	-61.2185	-64.6175	-68.5665	-72.1865	-78.682	-81.34	-81.639	-82.2975	-81.773	-84.618
548	Vanuatu	-0.1005	-1.2785	-4.1065	-8.5315	-10.84	-12.8485	-14.4945	-16.2375	-17.3875	-18.527	-19.76	-21.2115	-22.1875	-22.627	-24.373	-24.317	-25.9535
954	Micronesia	-1.9485	-29.0935	-35.431	-32.411	-31.3415	-29.4975	-29.644	-29.078	-29.658	-30.8015	-31.441	-32.5935	-32.2815	-33.3145	-33.6645	-34.686	-35.438
316	Guam	-0.122	-3.087	-7.7045	-8.9835	-9.6775	-9.81	-10.015	-9.9665	-9.8255	-9.8765	-9.792	-9.4585	-9.7975	-10.1045	-10.0085	-10.3055	-10.27
296	Kiribati	0	-3.2365	-9.001	-10.8675	-11.08	-11.877	-11.7805	-12.4365	-12.574	-13.22	-13.893	-14.197	-13.8165	-14.639	-14.5545	-14.7565	-15.4385
584	Marshall Islands	-1.002	-10.0125	-10.1805	-7.4345	-5.609	-4.646	-4.0585	-3.52	-3.0995	-2.698	-2.566	-2.6375	-2.4845	-2.4055	-2.321	-2.273	-2.217
583	Micronesia (Fed. States of)	-0.34	-6.3675	-10.1005	-11.016	-11.3405	-11.3705	-10.63	-10.489	-9.9265	-9.8265	-9.324	-8.9545	-8.638	-8.624	-8.4525	-8.287	-8.3865
520	Nauru	-0.107	-0.92	-1.5505	-1.525	-1.519	-1.479	-1.5095	-1.6015	-1.6695	-1.6955	-1.801	-1.7755	-1.887	-1.978	-2.0415	-1.9685	-1.969
580	Northern Mariana Islands	-0.3775	-8.4395	-12.402	-9.663	-9.2875	-9.7275	-9.1685	-9.596	-9.9735	-10.5535	-11.42	-11.6185	-11.3895	-12.4775	-12.7925	-12.575	-12.523
585	Palau	0	-0.333	-1.267	-1.3565	-1.2815	-1.2185	-1.2035	-1.1665	-1.115	-1.086	-1.04	-0.994	-0.982	-0.9535	-0.948	-0.911	-0.905
957	Polynesia	-3.5755	-44.542	-51.8315	-47.813	-45.714	-45.4175	-43.306	-42.1475	-41.2185	-39.571	-38.249	-37.12	-36.9935	-36.348	-36.7105	-36.1725	-37.099
16	American Samoa	-0.3265	-6.432	-7.816	-7.043	-6.1435	-5.2075	-4.505	-3.9285	-3.542	-3.4315	-3.3345	-3.253	-3.039	-3.088	-2.983	-2.875	-2.8895
184	Cook Islands	-0.2915	-3.0425	-3.2195	-2.018	-1.7015	-1.437	-1.36	-1.1785	-1.074	-1.033	-1.1325	-1.179	-1.256	-1.1215	-1.1355	-1.2035	-1.3595
258	French Polynesia	-0.7215	-8.3005	-14.0175	-14.5635	-14.4105	-14.002	-13.319	-12.736	-11.933	-11.6585	-10.816	-10.0895	-9.7035	-9.602	-8.999	-8.6145	-8.6345
570	Niue	0.0035	-0.0085	-0.134	-0.156	-0.1565	-0.08	-0.1815	-0.21	-0.222	-0.197	-0.236	-0.2485	-0.2655	-0.2865	-0.275	-0.2795	-0.317
882	Samoa	-1.1495	-15.5205	-22.425	-23.8845	-25.1965	-25.9055	-25.6785	-26.2645	-26.188	-25.4575	-25.6075	-24.534	-24.4945	-24.051	-24.8545	-25.1315	-26.3465
772	Tokelau	0.0265	0.2315	-0.262	-0.428	-0.5155	-0.545	-0.591	-0.614	-0.6405	-0.715	-0.74	-0.7815	-0.818	-0.8375	-0.8355	-0.826	-0.88
776	Tonga	-0.9035	-11.6835	-14.8935	-14.287	-14.1265	-13.1345	-11.9085	-11.259	-10.5445	-10.1165	-9.859	-9.237	-9.173	-9.3545	-9.16	-8.8765	-8.941
798	Tuvalu	-0.1775	-1.7955	-1.8135	-1.4025	-1.1325	-1.03	-0.9815	-1.0085	-1.0145	-0.978	-1.017	-1.1045	-1.141	-1.2305	-1.2655	-1.3095	-1.3665
876	Wallis and Futuna Islands	-0.0355	-0.7365	-1.593	-1.483	-1.386	-1.342	-1.273	-1.181	-1.0875	-1.0945	-1.1035	-1.152	-1.14	-1.1745	-1.067	-0.965	-0.9695
