country_code	country	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	last.observed
152	Chile	56.0802	58.4741	60.8913	64.2502	67.3632	70.9814	73.9254	75.8523	77.7687	79.3015	80.9141	81.3801	81.8211	82.634	2023
170	Colombia	52.4618	56.3705	59.7588	62.1661	64.9382	68.1414	70.6039	72.0343	73.6585	74.9504	76.1387	77.5987	78.827	79.3486	2023
218	Ecuador	51.0846	53.5686	57.0894	60.0232	62.53	64.6831	67.0394	69.6436	73.1211	75.1482	76.4765	77.7441	78.4399	78.821	2023
238	Falkland Islands (Malvinas)	86.0094	84.8864	84.1289	84.9638	84.6528	84.3568	86.3316	74.3781	75.9444	93.8242	97.5716	97.6408	97.7022	85.6703	2023
254	French Guiana	53.5863	57.1368	61.8565	65.4276	67.4061	70.1128	73.0932	74.4077	75.2578	76.2376	77.4789	78.5047	79.4089	79.7552	2023
328	Guyana	54.3362	58.7423	61.0124	62.0414	62.6339	63.1572	63.5803	64.2508	65.6629	66.5485	67.6231	68.7497	70.4746	72.3227	2023
600	Paraguay	61.0658	61.9498	63.3351	64.2136	64.7641	65.6098	66.742	68.2158	70.1491	71.6615	73.08	74.5572	76.077	76.6692	2023
604	Peru	48.294	50.6875	53.6985	55.7344	57.8287	60.7294	62.9028	65.1889	67.6076	70.3089	73.1895	75.0206	76.6836	78.323	2023
740	Suriname	53.9173	57.2158	60.497	62.4365	62.7858	63.1937	63.9383	64.7489	65.5494	67.0375	69.0063	71.8772	73.5823	74.8278	2023
858	Uruguay	69.4438	70.5404	71.3223	71.8824	72.7308	73.8303	75.2942	76.2391	77.2521	78.27	79.1886	80.2472	80.7738	81.3483	2023
862	Venezuela (Bolivarian Republic of)	55.3853	58.7416	62.1375	65.4429	67.9026	70.4584	72.0873	73.481	74.5715	75.6148	76.421	77.3825	77.5847	76.6396	2023
905	Northern America	71.8588	73.0773	73.8157	74.417	75.5472	77.2663	78.1567	78.5929	79.2296	79.5495	79.9887	80.8657	81.4495	81.4597	2023
60	Bermuda	65.4736	68.3739	71.6581	72.8398	75.0502	76.8622	78.3592	78.5997	79.3396	81.7987	83.2352	84.094	84.8038	85.5746	2023
124	Canada	71.7494	73.3636	74.7526	75.8593	76.8415	78.198	79.4604	80.2116	80.8968	81.3816	82.1615	83.0068	83.7866	84.1289	2023
304	Greenland	44.605	57.5678	62.4788	64.6204	65.4582	65.8394	65.7907	65.8016	65.8975	67.1765	69.1885	70.6858	71.6023	72.7344	2023
666	Saint Pierre and Miquelon	77.6382	78.1308	78.9234	77.5005	79.0148	79.4801	79.4854	79.7587	81.1256	83.9932	84.8087	84.6004	84.838	85.626	2023
840	United States of America	71.8876	73.0649	73.7385	74.2934	75.432	77.1789	78.0331	78.4334	79.0574	79.3571	79.759	80.6337	81.191	81.1599	2023
909	Oceania	65.1997	67.3847	68.805	69.7439	71.3225	73.2093	74.6771	75.643	76.897	77.581	78.3659	79.177	80.1427	80.9555	2023
927	Australia/New Zealand	72.3206	73.5961	74.2715	74.4244	75.3328	77.0495	78.3403	79.1405	80.4857	81.4673	82.6182	83.5398	84.2473	84.8936	2023
36	Australia	72.3569	73.655	74.3066	74.4036	75.3931	77.2824	78.6327	79.4695	80.7402	81.7225	82.8798	83.7858	84.4745	85.1315	2023
554	New Zealand	72.1698	73.3592	74.1294	74.515	75.0499	76.003	76.9778	77.5861	79.251	80.2258	81.3365	82.3295	83.107	83.6851	2023
928	Melanesia	44.1437	48.5621	51.7876	55.0868	57.9403	60.6763	62.423	63.7501	64.6406	65.0415	65.2898	65.909	67.5295	68.8194	2023
242	Fiji	53.4929	58.566	62.3727	64.4026	64.7747	65.9332	65.7791	67.3346	68.0689	68.9016	68.1958	68.5151	68.8288	69.0601	2023
540	New Caledonia	51.7476	54.9382	58.6779	62.5537	66.0982	68.5188	70.708	72.6698	74.2814	76.2699	77.6713	78.7847	80.0447	80.2957	2023
598	Papua New Guinea	42.3842	46.6267	49.5265	52.8828	56.018	58.7916	60.7828	62.0097	62.9977	63.4546	63.9619	64.6877	66.6174	68.1417	2023
90	Solomon Islands	45.1591	47.6772	51.555	55.4284	59.823	63.852	67.0043	68.1779	69.1073	69.6167	69.9573	70.392	70.9384	71.2899	2023
548	Vanuatu	45.8354	49.5063	52.6773	55.4454	58.4366	61.3805	65.3643	68.4144	70.512	71.1285	71.601	72.2145	72.7957	73.2116	2023
954	Micronesia	55.4539	57.1067	59.3332	61.9767	64.527	66.2291	67.59	68.5795	69.6559	70.86	71.7526	72.3232	72.887	73.2436	2023
316	Guam	62.7416	64.215	65.5256	68.0125	70.4265	72.8145	75.2466	76.5924	76.906	77.6004	78.6948	79.529	80.3685	80.6855	2023
296	Kiribati	47.2709	48.6565	51.1613	54.2198	56.5715	57.6304	59.2744	61.375	63.9042	65.7102	66.8182	67.1067	67.4164	67.5674	2023
584	Marshall Islands	61.4545	62.3997	63.1014	64.3549	65.8323	65.0774	64.0973	63.5869	65.1655	66.2422	66.6221	66.4914	67.2356	68.0029	2023
583	Micronesia (Fed. States of)	54.5676	57.094	60.0734	62.8901	64.73	66.2153	67.0365	66.4713	67.4081	67.6794	67.6786	68.0437	68.1872	69.1364	2023
520	Nauru	73.3388	77.5992	81.7064	92.1958	88.2824	87.1072	72.59	73.4305	80.717	114.3321	82.998	77.7328	77.9914	74.7242	2023
580	Northern Mariana Islands	87.9785	89.009	77.902	78.6018	76.2804	76.546	75.1993	68.727	71.4442	74.7241	77.1897	79.5094	80.6017	80.1359	2023
585	Palau	68.9759	66.8431	68.2439	70.2147	69.9881	71.7882	72.8522	74.0915	73.8781	68.9389	70.6909	73.2162	75.1413	74.5671	2023
957	Polynesia	53.4723	57.3115	60.0703	62.6965	65.2336	67.4469	69.7007	71.9183	73.6492	75.4379	76.8895	77.4748	78.1506	78.5562	2023
16	American Samoa	66.9686	71.3672	72.4426	67.6978	70.4873	72.8888	76.2684	76.7691	75.8764	75.6574	75.9059	75.4248	76.2478	76.3584	2023
184	Cook Islands	41.3208	48.4448	52.2947	58.5727	70.369	71.5399	72.1166	72.5257	73.1895	74.255	76.5786	79.0379	79.4785	79.4459	2023
258	French Polynesia	55.9381	60	61.8136	63.8316	65.0201	67.4966	70.7842	74.4824	76.9758	80.1168	82.2961	83.2274	84.5861	85.5161	2023
570	Niue	69.7612	70.7291	72.044	72.9114	77.8994	82.424	78.7013	82.5741	79.4672	83.7697	85.5725	110.0557	79.5862	82.6403	2023
882	Samoa	52.9905	56.2186	58.2649	61.8405	64.4442	66.8033	68.63	70.3275	71.6682	73.3466	74.4043	73.9736	73.5639	72.9497	2023
772	Tokelau	88.9148	89.0853	89.7765	89.1494	89.7769	92.4089	92.4667	92.4292	92.468	92.3626	1619.9066	121.3013	97.5074	97.4744	2023
776	Tonga	54.8789	59.401	62.1444	64.5067	67.1227	68.9567	70.1105	70.8948	72.0883	73.2644	74.1903	74.6963	75.2475	75.7958	2023
798	Tuvalu	56.6837	59.4487	64.0541	67.2863	68.0691	69.0918	68.9144	69.365	70.0536	70.7042	70.9259	69.9424	71.461	73.1978	2023
876	Wallis and Futuna Islands	41.1954	44.6487	56.1351	55.4239	59.5225	62.8189	67.8804	69.6224	73.4573	77.0136	78.4229	79.8246	80.2506	80.6953	2023
