country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
904	Latin America and the Caribbean	15	0.0034955	0.00294368	0.0025155	0.00222299	0.0020146	0.00180596	0.00162553	0.0014246	0.00133135	0.00123155	0.001145	0.00112402	0.00113787	0.00104437	0.0009519	0.00091095	0.00082144	0.00073953	0.00066437	0.00059601	0.0005338	0.00047693	0.00042627	0.00038212	0.00034385	0.00030972	0.00027872	0.00025083	0.00022601	0.00020392
904	Latin America and the Caribbean	20	0.00477288	0.00410348	0.00353825	0.00310395	0.00283135	0.0026112	0.00242119	0.00209592	0.00194335	0.00176949	0.00168152	0.001628	0.00158886	0.00154638	0.00147833	0.00137369	0.00125121	0.00113251	0.00101998	0.00092201	0.00083239	0.00074892	0.00067158	0.0006025	0.00054279	0.00049037	0.0004428	0.00039936	0.00035989	0.00032453
904	Latin America and the Caribbean	25	0.00531355	0.004573	0.00399416	0.00355176	0.0031953	0.0029233	0.00267793	0.00233759	0.00213311	0.0019425	0.00181731	0.00178248	0.00167587	0.00161322	0.00161861	0.00144427	0.00133872	0.00122446	0.00110856	0.00100492	0.00091387	0.00082831	0.00074854	0.00067514	0.00060983	0.00055243	0.00050097	0.00045413	0.00041082	0.00037117
904	Latin America and the Caribbean	30	0.00592094	0.00511752	0.00456793	0.00412826	0.00371334	0.00331743	0.00304017	0.00266228	0.00245276	0.00221344	0.00204211	0.00198231	0.00188974	0.00176837	0.00181717	0.00158766	0.00147547	0.00136554	0.00124822	0.00113546	0.00103565	0.00094533	0.00085998	0.00078116	0.00070916	0.00064424	0.00058583	0.00053316	0.00048473	0.00043978
904	Latin America and the Caribbean	35	0.00732837	0.0064021	0.00567553	0.00521344	0.00477131	0.00429573	0.0038472	0.00335718	0.00306822	0.00276925	0.00249123	0.00237059	0.00225508	0.00217535	0.00228605	0.00194491	0.0018059	0.00167513	0.00154616	0.00141825	0.00129696	0.00118765	0.00108817	0.00099441	0.00090812	0.00082843	0.00075539	0.00068927	0.0006289	0.0005732
904	Latin America and the Caribbean	40	0.00868353	0.00765515	0.00691096	0.0063606	0.00593251	0.00538826	0.00496809	0.0043817	0.00401661	0.00366083	0.00333057	0.00311658	0.00291401	0.00282351	0.00304355	0.00250404	0.00233121	0.00216261	0.00200352	0.00185307	0.00170665	0.00156724	0.00144228	0.00132775	0.00121944	0.00111853	0.00102456	0.00093824	0.0008591	0.00078644
904	Latin America and the Caribbean	45	0.01127737	0.0100165	0.00903092	0.00849698	0.00791251	0.00735084	0.00680067	0.00619145	0.00568368	0.0052095	0.00475742	0.00441181	0.00407793	0.00395127	0.00429281	0.00348449	0.00324632	0.00301956	0.00280108	0.00260081	0.00241224	0.00222908	0.00205705	0.0019021	0.00175912	0.00162237	0.00149415	0.00137445	0.00126353	0.00116154
904	Latin America and the Caribbean	50	0.01512929	0.01361783	0.01260049	0.01180002	0.01110481	0.01025959	0.00974322	0.00896136	0.00834707	0.00766837	0.00703083	0.00649633	0.00599077	0.00577465	0.00622855	0.00506484	0.00471454	0.00438565	0.00407608	0.00378218	0.00351351	0.0032619	0.00302153	0.00279651	0.00259076	0.00239956	0.00221818	0.00204692	0.0018861	0.00173763
904	Latin America and the Caribbean	55	0.02026645	0.01905484	0.01765816	0.01683748	0.01573281	0.0147205	0.01397402	0.01315665	0.01233556	0.01143489	0.01047218	0.00958186	0.00893315	0.00863442	0.00928405	0.00754906	0.00704056	0.0065487	0.00609453	0.00567214	0.00526669	0.00489689	0.00455877	0.00423621	0.00393019	0.00364486	0.00338474	0.0031364	0.00290013	0.00267942
904	Latin America and the Caribbean	60	0.03091941	0.02847692	0.02709886	0.02547396	0.02452791	0.02223706	0.02130991	0.01992317	0.01891835	0.0173811	0.01590582	0.01431762	0.01325867	0.0130241	0.01381374	0.01131112	0.01056364	0.0098456	0.0091564	0.00851875	0.00792069	0.00734894	0.00684016	0.00637975	0.00593715	0.00551146	0.00512072	0.00476026	0.00441582	0.00409111
904	Latin America and the Caribbean	65	0.04464095	0.04187861	0.03935382	0.03880395	0.03662146	0.03409612	0.03204844	0.03037896	0.02861084	0.02671361	0.02419335	0.02155795	0.01991441	0.01941505	0.02043089	0.01687852	0.01580792	0.01481141	0.01386907	0.01296396	0.01211208	0.01131402	0.01056492	0.00990266	0.00930137	0.00871018	0.00815246	0.00762864	0.00714521	0.00668653
