country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
422	Lebanon	15	0.0023413	0.00232368	0.00179241	0.00163828	0.00215569	0.00776328	0.00634088	0.00432899	0.00122034	0.00075682	0.00058445	0.00053456	0.00040046	0.00038668	0.0004328	0.00037709	0.0003451	0.00031356	0.00028383	0.00025607	0.00023127	0.00020883	0.00018883	0.00017122	0.00015556	0.000142	0.0001298	0.0001189	0.00010958	0.00010106
422	Lebanon	20	0.00333998	0.00364527	0.00255572	0.00233437	0.0038135	0.01519833	0.01300208	0.00925022	0.00213306	0.00108026	0.00080985	0.00083521	0.00056326	0.0005654	0.00061565	0.00056127	0.00051572	0.00047055	0.00042763	0.00038729	0.00035091	0.00031766	0.00028783	0.00026138	0.00023765	0.00021693	0.00019823	0.00018142	0.00016687	0.00015355
422	Lebanon	25	0.00351683	0.00377906	0.00263381	0.00238706	0.00388141	0.0155981	0.01329715	0.00941953	0.00214088	0.00106481	0.0007877	0.00081479	0.00054169	0.00056269	0.00058966	0.00054516	0.0005034	0.00046161	0.00042158	0.00038365	0.00034911	0.00031727	0.0002885	0.00026278	0.00023951	0.00021905	0.00020047	0.00018366	0.00016897	0.00015546
422	Lebanon	30	0.00397522	0.00406452	0.00295662	0.00267296	0.00392636	0.01403378	0.01198329	0.00855044	0.00216755	0.00117941	0.00088435	0.00086062	0.00059753	0.00062558	0.00068538	0.00058654	0.0005446	0.00050216	0.00046111	0.00042186	0.00038577	0.00035223	0.00032167	0.00029413	0.00026905	0.00024684	0.00022652	0.00020803	0.00019175	0.00017669
422	Lebanon	35	0.00493546	0.00484023	0.00374482	0.00341123	0.00443133	0.01422911	0.01188062	0.00835667	0.00246741	0.00152757	0.00117565	0.00106885	0.00079504	0.00082046	0.00094958	0.00075668	0.00070595	0.0006541	0.00060351	0.00055472	0.00050946	0.00046704	0.00042813	0.00039284	0.00036049	0.00033167	0.00030517	0.00028091	0.00025944	0.00023949
422	Lebanon	40	0.00655405	0.00627246	0.00514225	0.00474466	0.00557305	0.01496674	0.01243749	0.0088516	0.00329633	0.00233201	0.00186146	0.00161045	0.00127177	0.00127105	0.0015317	0.00117696	0.00110176	0.0010243	0.00094806	0.000874	0.00080476	0.00073954	0.00067941	0.00062463	0.00057427	0.00052925	0.00048774	0.00044959	0.00041571	0.00038418
422	Lebanon	45	0.00905527	0.00865473	0.00747433	0.0070269	0.00775122	0.01757627	0.01466749	0.01072732	0.0050621	0.00398659	0.00331695	0.00283012	0.00233686	0.00230785	0.00271531	0.00212891	0.00199562	0.00185808	0.00172188	0.00158911	0.00146436	0.00134642	0.00123748	0.00113811	0.00104664	0.0009649	0.00088953	0.00082019	0.00075858	0.00070124
422	Lebanon	50	0.01311777	0.01250227	0.01121868	0.01068534	0.01125767	0.02187186	0.01832627	0.01380677	0.00793512	0.00669903	0.00573449	0.00488527	0.00414122	0.00406261	0.00466844	0.00374203	0.00350585	0.00326275	0.00302173	0.00278695	0.00256581	0.00235637	0.0021633	0.00198746	0.00182561	0.00168146	0.0015489	0.00142711	0.00131909	0.00121886
422	Lebanon	55	0.01928105	0.01856584	0.01713217	0.01651531	0.01709087	0.02960821	0.02520863	0.01974661	0.01298561	0.01146891	0.01009882	0.00872972	0.00754682	0.00737649	0.00860637	0.00680761	0.00636922	0.00592078	0.00547658	0.00504532	0.0046385	0.00425241	0.00389771	0.00357558	0.00327907	0.0030162	0.00277538	0.00255464	0.00235943	0.00217899
422	Lebanon	60	0.02896734	0.02790853	0.02620619	0.02541184	0.02583891	0.04031421	0.03474434	0.02808846	0.02047316	0.01857906	0.01659632	0.01443305	0.01260845	0.01226237	0.01413906	0.0113571	0.01061235	0.0098537	0.00910348	0.00837703	0.00769071	0.00703843	0.00644118	0.0059001	0.00540171	0.00496174	0.00456019	0.00419293	0.00386889	0.00357053
422	Lebanon	65	0.04349673	0.04215344	0.04012036	0.03914822	0.03955065	0.05745252	0.05030502	0.04191164	0.03271504	0.03031158	0.02753284	0.02428997	0.02151708	0.02092625	0.02360367	0.01945435	0.01818705	0.01690274	0.01563593	0.01441476	0.01325921	0.01215692	0.01115275	0.01024559	0.00940521	0.00866682	0.00799668	0.00738436	0.00684114	0.00634297
422	Lebanon	70	0.06680445	0.06502979	0.0625453	0.06131883	0.06164862	0.08306995	0.07403921	0.063673	0.05274992	0.0496587	0.04573567	0.04088699	0.03665659	0.0356598	0.03970718	0.03333448	0.03125181	0.02914174	0.02705608	0.02504639	0.02313362	0.021295	0.0196222	0.01810926	0.0166942	0.01545226	0.01432841	0.01329961	0.01237775	0.01153411
422	Lebanon	75	0.10390769	0.10135347	0.09831895	0.09670995	0.0966777	0.11542345	0.105819	0.09539476	0.08490892	0.08097408	0.07531551	0.06786501	0.06138742	0.05993514	0.06664546	0.05622409	0.05300558	0.0497237	0.04645313	0.04328512	0.04023629	0.03727129	0.03456432	0.03210036	0.02976182	0.02770146	0.02583531	0.02411708	0.02255288	0.02112009
422	Lebanon	80	0.16033517	0.157558	0.15389499	0.15207304	0.15238815	0.18142076	0.17009238	0.15480753	0.13835494	0.13330391	0.12574298	0.11526708	0.10542828	0.10281531	0.11366966	0.09765019	0.09279811	0.0877994	0.08274735	0.0778104	0.07297878	0.06819438	0.06379224	0.05973983	0.05582015	0.05233835	0.04917133	0.04622762	0.04348992	0.04097339
422	Lebanon	85	0.24423122	0.24174824	0.23737346	0.23551043	0.23680283	0.28553964	0.26991346	0.24863648	0.2214136	0.21506633	0.20509279	0.19027889	0.17562331	0.17021009	0.17860507	0.1645144	0.15778701	0.15074754	0.14348	0.13628277	0.1290778	0.12177714	0.11497459	0.10860354	0.10227655	0.09656923	0.09132246	0.08637094	0.08164855	0.07726432
422	Lebanon	90	0.37132428	0.37020675	0.36519234	0.36368184	0.36644967	0.44441696	0.42375715	0.39463759	0.35244041	0.34501701	0.32773717	0.29709532	0.27764813	0.27002911	0.2831376	0.26321199	0.25494512	0.24613731	0.2368035	0.2274343	0.21777578	0.20767242	0.1981175	0.18898566	0.17966128	0.17110396	0.163145	0.15550093	0.14798691	0.14093143
422	Lebanon	95	0.50896128	0.50993127	0.50496831	0.50427894	0.50919355	0.61993568	0.6010459	0.55989797	0.49996611	0.49263522	0.48027095	0.45947632	0.43436137	0.42427774	0.45677183	0.41621478	0.40653515	0.3961393	0.38486941	0.37350371	0.36146377	0.3484955	0.33613048	0.32404241	0.31114758	0.29904682	0.28765293	0.276452	0.26493509	0.25395427
422	Lebanon	100+	0.65486981	0.65842742	0.6544383	0.65488868	0.66348269	0.78617985	0.79430557	0.74248329	0.66136017	0.65541921	0.64538873	0.62753506	0.60038048	0.58970724	0.6592703	0.54497832	0.53717056	0.52847846	0.51855404	0.5085141	0.49749946	0.48511896	0.47337575	0.46179651	0.44901125	0.43702856	0.42583328	0.41473776	0.40290418	0.39166758
512	Oman	0	0.2852677	0.26577064	0.23385613	0.19415811	0.15201306	0.11086677	0.07336101	0.04548954	0.02831079	0.01855395	0.01350318	0.01138057	0.01062866	0.01009193	0.00951614	0.0080433	0.00658157	0.00541036	0.00451014	0.00385876	0.0033534	0.00296277	0.00266668	0.00243465	0.00224346	0.00207869	0.00194041	0.00182239	0.00171871	0.00162334
512	Oman	1	0.09688646	0.07733865	0.05438236	0.03485596	0.02094736	0.01174435	0.00596479	0.00295454	0.00158802	0.00096082	0.00068218	0.00057653	0.00052604	0.00049928	0.00047173	0.00040376	0.00033169	0.00027315	0.00022679	0.00019105	0.00016446	0.00014346	0.00012705	0.00011397	0.0001031	9.37e-05	8.558e-05	7.86e-05	7.254e-05	6.701e-05
512	Oman	5	0.00514048	0.00559291	0.00561363	0.00510975	0.00419214	0.00306534	0.00196121	0.00120622	0.00078772	0.00056785	0.00048171	0.0004479	0.00040748	0.00034288	0.00026972	0.00029538	0.00024518	0.00020355	0.00017028	0.00014417	0.00012437	0.00010855	9.596e-05	8.578e-05	7.724e-05	6.976e-05	6.324e-05	5.758e-05	5.263e-05	4.812e-05
512	Oman	10	0.00542315	0.00486617	0.00422738	0.00348749	0.00270611	0.00190791	0.00126214	0.00083132	0.00057785	0.0004557	0.00044081	0.00044055	0.00041542	0.00032823	0.00029376	0.00028433	0.00023916	0.00020101	0.00016997	0.00014516	0.00012602	0.00011048	9.788e-05	8.756e-05	7.879e-05	7.105e-05	6.421e-05	5.821e-05	5.293e-05	4.809e-05
512	Oman	15	0.00765428	0.0072084	0.00642944	0.00545119	0.00479613	0.00327465	0.00225178	0.00156514	0.00113049	0.0009221	0.00093462	0.00099589	0.00101985	0.00078909	0.00063364	0.00069656	0.00059164	0.00050173	0.00042754	0.00036739	0.00032034	0.00028166	0.00024981	0.00022343	0.00020083	0.00018074	0.00016278	0.00014692	0.00013291	0.00012
